Bankrupt?, ROA(C), ROA(A), ROA(B), Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability
0,0.517476722078682,0.588203227213258,0.570266074200974,0.59901411089811,0.59901411089811,0.998985957545638,0.797489480245189,0.809401628612586,0.303663744607395,0.781665132627703,6960000000,1490000000,0.476193351953902,0.000124012401240124,0.081182305901407,0.246133749104547,0.246133749104547,0.246133749104547,0.252529072515836,0.339605291080144,0.0850462059682079,0.10528458594577,0.204338329441892,0.0220485163283833,0.847975726371789,0.689359236173676,0.689359236173676,0.217588320822347,6090000000,0.000477102832167656,0.263802441507176,0.383182444767334,0.0139026087282099,0.00914799616213363,0.630655059519733,0.00298288330187217,0.0726184357710796,0.92738156422892,0.00658865969889256,0.370926651203468,0.00577410548893439,0.105256729688798,0.202533745569716,0.399336569210756,0.214392803598201,0.00171446542156574,0.00368888680155582,0.000223364371873209,0.00100462900972175,0.0424193548387097,0.0399071721281377,0.395309920625947,0.00550497949298255,0.81342116009172,0.295039308312017,0.402927451427171,0.00962670915136993,0.00987297525519434,0.000925872194296607,0.0548162820641191,0.371842657410921,0.277236973984472,0.0107545334780395,0.69680001819509,0.735368299243607,0.328099312127114,0.00380974886795858,0.956370841594189,0.00256384772238709,0.0174505645473977,6300000000,4810000000,0.593944597574837,476000000,0.671570472861776,0.121741720113881,0.69680001819509,0.328099312127114,0.112866240510238,0.63815541756888,0.457648136102683,0.640084852192509,0.31397446768586,0.0210850622243427,0,0.830066496458299,0.0049252641665118,0.623924259597003,0.599009115227214,0.842141571132204,0.27694261306641,0.0268034002235673,0.565216106863975,1,0.0530398730995165
0,0.488275727587384,0.548135630178805,0.539001017185074,0.598041194021246,0.598048400812926,0.998986073092864,0.797419203288962,0.809335488359836,0.303540719861536,0.781595378065516,5410000000,849000000,0.458814154986873,0.000266026602660266,0.224820325943921,0.178627112216089,0.178627112216089,0.178627112216089,0.220383851753805,0.312654735799675,0.0430600299469123,0.10031756371631,0.17601867891843,0.0220693763751531,0.848011818152387,0.689395938173519,0.689395938173519,0.21759301299615,8080000000,0.000448904380347506,0.263987380624908,0.367683767370813,0.0106539449174886,0.00559023415226947,0.631363268996315,0.00933347924019004,0.149590349789884,0.850409650210116,0.00565851822356215,0.376279124905219,0.00536584771375646,0.100289869233149,0.175039589774527,0.408576638179692,0.181409295352324,0.000937376360666714,0.00674161141163963,7680000000,0.000428177725529,0.0454838709677419,0.022857394650647,0.393873951290111,0.00652167236653701,0.823352029340407,0.335200895276171,0.611171472873231,0.0352743967583943,0.00565147395564729,0.00173529533477915,0.107625323281277,0.33535033623405,0.277520844502327,0.0132655588650395,0.681082800463615,0.737990279263256,0.331915269478631,0.00695888231658619,0.93652301116976,0.00233303958322386,0.0129417152638342,0.00014083530737073,7700000000,0.593960633676603,231000000,0.671568638486696,0.190196980207684,0.681082800463615,0.331915269478631,0.119020289375916,0.635697237992522,0.45804196503348,0.538920366199841,0.313204615173279,0.0274269066315336,0,0.803757943064631,0.00314012730132101,0.623632891199479,0.598037809589199,0.840771037997597,0.281547682655617,0.027006894807282,0.566012678100696,1,0.0243298049568499
0,0.45293228684249,0.49465765372874,0.494833770544462,0.589493939088197,0.589493939088197,0.998731869195918,0.797155803043573,0.809090847543072,0.303612262739285,0.781331658101031,0.000171257647474979,3230000000,0.462669115858517,0.000452045204520452,0,0.159496017866925,0.151026084025115,0.151026084025115,0.185496832750307,0.317783122303176,0.0104360451926131,0.0840322449311945,0.147247119078105,0.0203528473750499,0.847986137462346,0.689536282927638,0.689536282927638,0.217607743236259,5430000000,0.000516256257748024,0.264297425616399,0.378432249171044,0.00564304011531945,0.00392270866526843,0.629538978918097,0.00549430507299902,0.110983462829156,0.889016537170844,0.00526163413076391,0.375015377457877,0.00842473432777615,0.0840539352191118,0.16050825729583,0.397597608862535,0.0734632683658171,0.0012599799133637,0.00502269263119244,8100000000,0.00012406563071865,0.0243548387096774,0.00541691758588781,0.38780217543701,0.00560028031308732,0.7455786226305,0.265417140442415,0.353634122261568,0.105413480061649,0.00414339629398267,0.00482375617679812,0.115737379760898,0.344444629617819,0.27417901905015,0.0042271112218989,0.984275572659179,0.731588600763645,0.33106968468861,0.000527449302058202,0.870210383233191,0.00207572887537123,0.0309637157829351,0.000175720480935181,0.000135055726014686,0.593908017344367,0.000144709402981532,0.671608940376341,0.328505232023072,0.984275572659179,0.33106968468861,0.111216993983683,0.677462469091131,0.467128435830912,0.578327576032436,0.319725404927627,0.0507943392347237,0,0.767986508207535,0.000913764371146851,0.623227892282654,0.589488719992729,0.837964794797912,0.278763922445294,0.0265168613950171,0.56339200923643,1,0.0339426765642231
0,0.529225369278019,0.578172699520279,0.568392312222282,0.608555903083066,0.608555903083066,0.99907377343731,0.797486298414494,0.809379755458133,0.303474494359835,0.781645483455256,0.00013506342488236,1140000000,0.463445811630306,0.000283028302830283,0.273003340419071,0.189878218364165,0.189878218364165,0.189878218364165,0.232107402855252,0.32128457239867,0.0488830406703268,0.120999918573406,0.190630413497025,0.0221159954190705,0.848080484294288,0.689412471385713,0.689412904192315,0.217591370403482,8150000000,0.000516655527862291,0.263995928231189,0.377873402630304,0.0111718840190826,0.00675244888563383,0.630751976000329,0.00478392106439052,0.101520694137921,0.898479305862079,0.00569828449687363,0.371995803911131,0.00536584771375646,0.120963408080512,0.187670613075937,0.40269525456745,0.224887556221889,0.00142432511945462,0.00443861888761277,0.000102988363079264,0.000565103817968486,0.0470967741935484,0.0207628923519821,0.399764817620588,0.00476760447666555,0.826969058755362,0.39288760611158,0.605282440815134,0.132445152554472,0.00702060015388963,0.00688918294734916,0.101762091423976,0.346487410840086,0.277385356681816,0.0110688903788155,0.942542864324267,0.736730373938763,0.330271536972336,0,0.943312578419603,0.00234314701355047,0.0371677369303029,0.000109363388148208,7190000000,0.593953522785229,6990000000,0.671591379965962,0.189933729943345,0.942542864324267,0.330271536972336,0.110933233663468,0.68973348804574,0.470869715356285,0.583998706719808,0.321221871979251,0.0261751011913078,0,0.820581099059441,0.00399840931405728,0.623789350250822,0.608556633618294,0.841780712229527,0.278248752179839,0.0268236168190372,0.565308559940075,1,0.0373667313944574
0,0.607273436357432,0.648277365896206,0.630012313293003,0.606783032329668,0.606783032329668,0.999095496315777,0.797522543616328,0.809404362756892,0.303492380079272,0.781669202813425,8480000000,0,0.468129471662347,0.00167916791679168,0.276141309849175,0.22497998398719,0.22497998398719,0.22497998398719,0.286943367684599,0.339180872886751,0.155345826338158,0.19289960100969,0.251336898395722,0.0221345324151773,0.848083672323147,0.689512190026797,0.689512190026797,0.217606532031564,7120000000,0.000495444303041824,0.264417869159459,0.382455944264372,0.0104336647935576,0.00582417431599015,0.630790674100355,0.00570131042595683,0.113553224294827,0.886446775705173,0.0130035435642722,0.370604563358482,0.00559922491956712,0.192868891168759,0.24881984767363,0.401545772303372,0.413793103448276,0.00375762125531332,0.001682200694228,0.000195085563458124,0.0138249963498984,0.0853225806451613,0.0675469647342215,0.422299360032564,0.000892842018734754,0.8269611511046,0.485932660565594,0.659840608367761,0.208703412000779,0.00744365938312765,0.00932675597718505,0.118523305068003,0.360617865530501,0.277323372538931,0.00807304321521204,0.985831673273263,0.737044633055461,0.331257748440912,0,0.953774762113675,0.00246646537354721,0.0459429639978795,5500000000,423000000,0.593934681052075,5690000000,0.671558054177781,0.0211365943078793,0.985831673273263,0.331257748440912,0.110933233663468,0.57540120382554,0.444252672281366,0.638618835910833,0.304336381239459,0.0279946646324738,0,0.859568415349202,0.00512209823683258,0.62380297903327,0.606783367684406,0.844828933185746,0.278913782954341,0.0268328537543204,0.565349668984293,1,0.0331031383675674
0,0.519914200750743,0.562527256868731,0.57165801167086,0.600621225442857,0.600621225442857,0.999030327680378,0.797459322023816,0.809367256512732,0.303518000163872,0.781632009737007,5100000000,424000000,0.469810355384448,0.000356035603560356,0.192124708978642,0.181155450676331,0.181155450676331,0.181155450676331,0.226245627304529,0.332849968168635,0.0390519836048218,0.107890236951388,0.181064999623409,0.0220965102390196,0.84803665183845,0.689412327116846,0.689412327116846,0.21759672956946,613000000,0.000450825867772419,0.263944642593499,0.386461011139674,0.00676815360950512,0.00298320496776616,0.631380049588362,0.00730263817835289,0.131390392115367,0.868609607884633,0.00507523320068917,0.375327400057707,0.00625,0.107886723012034,0.180114621823392,0.401292564671775,0.157421289355322,0.00205938745904051,0.00307151060768433,8270000000,0.000163403513629442,0.0406451612903226,0.0215149156177019,0.396938106329572,0.016539417117867,0.763609215576859,0.208735770807046,0.401303448863685,0.0604296230282626,0.00342023127691878,0.00290466090067825,0.110160754868898,0.360794155186625,0.279075151953362,0.00899716373404176,0.793071459505185,0.732888379940571,0.331406896575455,0.00570425171423338,0.937068854531303,0.0024508863741237,0.0123464352167565,9090000000,4660000000,0.593923059705506,4070000000,0.671577262479059,0.497953297894805,0.793071459505185,0.331406896575455,0.114833508064592,0.652466561571761,0.461117552227512,0.650568629165437,0.316165744549044,0.0426635747708082,0,0.811920454622426,0.00265487113478693,0.624865897590229,0.600616423159652,0.841371315881578,0.280074998060603,0.027008132212724,0.566016743319925,1,0.0281791266017631
0,0.491541949007946,0.559801569995639,0.546442529043311,0.596484527018262,0.596484527018262,0.998978446975956,0.797419618310357,0.809343820990104,0.303557397086416,0.781599167548774,3670000000,323000000,0.449726982209809,0,0.00749063670411985,0.172306266065484,0.172306266065484,0.172306266065484,0.220194762219911,0.314458513121596,0.0372067698171423,0.0982818988681703,0.175265496723657,0.0222703281590356,0.848351937305142,0.689370373730232,0.689370373730232,0.217824107533527,6680000000,0.000459759536579156,0.263908898058139,0.37186580231735,0.0399399689860562,0.0218019755778946,0.630631772167505,0.00172990816987206,0.0469208211143695,0.953079178885631,0.00558666084577413,0.36963718146295,0.00536584771375646,0.0982786978683212,0.174262876102858,0.401634194015994,0.278860569715142,0.00176518925060615,0.0035838559967893,0.000162985294446405,0.000518957455323134,0.0454838709677419,0.0267908288412673,0.393523439090025,0.00663320850567862,0.890676128241513,0.364856056897906,0.598863518987685,0.0484116481114863,0.0235164880665206,0.00892445493967663,0.0283704647876451,0.321413614402753,0.277218853703111,0.0427312617715178,0.542042733734082,0.73882135624446,0.327069126155824,0,0.927273092715188,0.00247874948100498,0.0114795358668062,7700000000,470000000,0.593967980307664,191000000,0.671558439177878,0.273866790465298,0.542042733734082,0.327069126155824,0.110933233663468,0.597475954291723,0.43603342572367,0.533501260174284,0.309508961995464,0.00724673310334848,0,0.81267257373657,0.000617914015890152,0.624737772267656,0.596482785341784,0.84096476843893,0.276033682816486,0.0267971501935048,0.565186812863248,1,0.0818106417147213
0,0.495149417442597,0.557184910597471,0.539696985920017,0.59420718084723,0.59420718084723,0.99843479727817,0.799953323927104,0.811018289081859,0.309121306024901,0.783426400235116,0.000544185340322249,0,0.456242503543779,0,0.296892398015993,0.157431208124394,0.157431208124394,0.157431208124394,0.218303866880968,0.316580604088562,0.000468865798508704,0.0940477159840404,0.174286359870453,0.0219551992252199,0.848106564958429,0.689950709675871,0.689950074892854,0.217655305419516,6780000000,0.000458561726236354,0.264827377205865,0.372964867180805,0.0183288039662903,0.018438851784246,0.63061225188696,0.00105691279329558,0.0305348127097379,0.969465187290262,0.0105739633078543,0.36963718146295,0.00567295505508433,0.0940202257071669,0.173305180604781,0.393831647738615,0.00599700149925037,0.000862305093686912,0.00733678597198325,0.000617739105445753,6430000000,0.00951612903225807,0.0147702069532776,0.366059112186518,0.0293643138740552,0.807118647127727,0.315015888782418,0.30401105122923,0.226160064990713,0.0183329987946357,0.0376006046257851,0.0315091398884725,0.326834550752937,0.276980231005318,0.00034278445450829,0.893001654061041,0.734532605982984,0.327106216441183,0,0.896119910339034,0.00278379445031183,0.00468758081636754,0.00238270249642385,0.00248261672475706,0.595010351372751,0.00452272844374296,0.671764320668907,0.043370674236263,0.893001654061041,0.327106216441183,0.110933233663468,0.655351528488496,0.46860312297549,0.549355064056214,0.315863685984789,0.0160041101531778,0,0.811161258677896,0.000616845288090224,0.625518594169814,0.594204660427699,0.840829685362255,0.275545732464604,0.0267911566924924,0.565158395757604,1,0.122214196530034
0,0.494028177253449,0.556149149585696,0.539696985920017,0.603273324781274,0.603021087072457,0.999016115371594,0.79744756308429,0.809353455593851,0.303527426421413,0.781612641267023,0.000103841571527705,102000000,0.460728215193377,0.000359035903590359,0.268751897965381,0.190341747081876,0.190341747081876,0.190341747081876,0.224354731965586,0.315448822239513,0.0460698458792746,0.107157397606058,0.181140317842886,0.0220895252839649,0.848024758490933,0.689352599805779,0.689352599805779,0.217588509969381,8000000000,0.000468992657971595,0.263925993270703,0.37246190529414,0.0068224436117204,0.00358583482951065,0.631575252393803,0.00988336570641717,0.153853130574115,0.846146869425885,0.00604419545751807,0.378185929681961,0.00604099639270742,0.107105053169834,0.180167408189428,0.404825414007875,0.154422788605697,0.00110780842624248,0.00571265108852047,8250000000,0.000689169448687136,0.042258064516129,0.0343756884978629,0.398294927749259,0.00632016340672686,0.768756766300226,0.333797288874245,0.530178138884918,0.0865546186552989,0.00417052373313884,0.0031868149613483,0.143961538509663,0.338888470068093,0.27855236695034,0.00720192362175751,0.890408557919525,0.733482694737683,0.334076873603173,0.000386283763311541,0.940867079972113,0.00232866447489655,0.0187192433852645,0.000143932003799118,9160000000,0.593928087212982,6650000000,0.67157933883033,0.104439060836613,0.890408557919525,0.334076873603173,0.111334885441482,0.65478888944988,0.461241088677834,0.555813898290756,0.316865329709149,0.0423339112522158,0,0.806765848390597,0.00167817074699235,0.623481248939152,0.603272914792986,0.841082412338722,0.281946994527372,0.0270677436139739,0.566203645686162,1,0.0235549924782267
0,0.457709745039731,0.514446140427388,0.509502650034798,0.596196255351043,0.596196255351043,0.998917322493463,0.797333985562512,0.80926348922643,0.303535644184398,0.781512711190007,9330000000,815000000,0.45971666540852,0.000472047204720472,0,0.185495765033079,0.185495765033079,0.185495765033079,0.207998487283729,0.315802504067341,0.0278597032533237,0.0895692533181337,0.164720945996837,0.0221684299911783,0.848045310101332,0.689401016437649,0.689401016437649,0.21759342115554,8160000000,0.000821473305723472,0.263957075475363,0.373961476845125,0.0157884062764235,0.00640621744332722,0.629687949480144,0.00269745301343255,0.0672370529370862,0.932762947062914,0.00532195094671678,0.370935598088051,0.00536584771375646,0.0895663360854626,0.164331498378704,0.403007410007462,0.16191904047976,0.00104085297190914,0.00607983195071237,5350000000,0.000285956148851523,0.0387096774193548,0.016380006756459,0.389566043282603,0.00996446475696758,0.852078086000564,0.287272968668514,0.598989792328049,0.0328751848239979,0.00732953453820668,0.00242288430719828,0.0716806971747413,0.335720734102089,0.277412062051117,0.0221850774677501,0.98438502190841,0.737360267523711,0.328631141380133,0,0.910047568723883,0.00213338439828182,0.0185029414598091,0.000156334570240133,7390000000,0.593986630042723,2410000000,0.671575797249008,0.36160507560229,0.98438502190841,0.328631141380133,0.110933233663468,0.649098130746491,0.461534403755295,0.553445365684819,0.31531303155809,0.0185784392593222,0,0.785481609135324,0.000549387525308432,0.623883236563578,0.596197812207683,0.839410699697059,0.276735180435628,0.0265539380352581,0.56369988357412,1,0.0573632669215346
0,0.530687856481256,0.576264718709115,0.575780288023984,0.60111849406881,0.60111849406881,0.999055979164524,0.797508156207966,0.809398894468279,0.303549904420166,0.781664571222776,3350000000,136000000,0.474712094142909,440000000,0.239599149711509,0.200075850153807,0.200075850153807,0.200075850153807,0.233147395291671,0.323972554290161,0.0420315501308287,0.113834378307955,0.189350003765911,0.0220865068984096,0.848032099192071,0.689412788777221,0.689412788777221,0.217594599176545,4840000000,0.000446259215840483,0.263912006278605,0.3767370813308,0.0352991098311706,0.0223765326199926,0.630612936809085,0.00154114117400305,0.0425371103788131,0.957462889621187,0.00535078844701329,0.369847433250649,0.00536584771375646,0.113863240347192,0.188371917653269,0.397564115789572,0.176911544227886,0.00189504225294959,0.00333536848307339,0.000242853820916038,0.000266287207396127,0.0341935483870968,0.013380726466225,0.39618054770358,0.00640103841703729,0.892009886256096,0.545257006994756,0.619619107474589,0.27330429462828,0.029909072734044,0.0430954783535167,0.0332483200982413,0.368744794025296,0.277069133997304,0.0142568135662236,0.697342020626976,0.738767523728348,0.327204360374295,0,0.956643006242939,0.00285270470093162,0.00822225104890794,0.000116787258817146,0.000106969270866689,0.593989256576587,0.000149263311228586,0.671561300764891,0.382133861600297,0.697342020626976,0.327204360374295,0.110933233663468,0.616880121122132,0.444713498506619,0.606003234336755,0.311717595028849,0.00823105684416522,0,0.82594131903776,0.000555905559482253,0.618028038541584,0.601119638989178,0.841669854844797,0.275897154513785,0.0267913070628086,0.565159112649201,1,0.0898481081660414
0,0.512065519426705,0.550261665939817,0.555115370201831,0.619178714020093,0.619178714020093,0.999109477530109,0.797512721443312,0.809399805849715,0.3034459738883,0.781665553681399,0.000269664303789096,0.000116133192547305,0.474421881683903,0.000249024902490249,0.258730640753113,0.177067970165606,0.177067970165606,0.177067970165606,0.21991112791907,0.323229822451722,0.0121148872453378,0.103574627473333,0.175717406040521,0.0221082993260577,0.848036322448015,0.689514959989049,0.689514959989049,0.217607245480905,6530000000,0.000455916561729331,0.264066640246793,0.383238329421408,0.0166395736674769,0.0100407118268918,0.63115642251476,0.00374707046389261,0.0858602654412431,0.914139734558757,0.00508310302960327,0.373115282844573,0.00536584771375646,0.103579396485743,0.17473795339718,0.397412727099781,0.0689655172413793,0.000929260548020249,0.00681077803916881,5890000000,5070000000,0.0196774193548387,0.00467076950193147,0.394247077180525,0.0116177027707155,0.806520617315134,0.220990944910773,0.316998879915436,0.111098160543126,0.0112722610974254,0.0161227687607741,0.036167554077536,0.356176770760001,0.277232550037909,0.0142052126289556,0.386965171043016,0.735181486443842,0.327525975393182,0.0175035320989782,0.935081740006252,0.00230368485792983,0.0242404925217081,0.000182302343167362,0.000129830396516452,0.594000196223155,0.000175609848862556,0.67159104245053,0.686215059106058,0.386965171043016,0.327525975393182,0.118390779169948,0.658271480979824,0.463735327523588,0.608610757447085,0.316586675115232,0.017630284101385,0,0.806411613838654,0.000823410992773462,0.624017237415188,0.619179495101344,0.840724924810697,0.277496312234455,0.0268834314295578,0.565563047518267,1,0.0446197648173014
0,0.504704333837079,0.543992586131705,0.548583971304674,0.596167428184321,0.596167428184321,0.998984455431702,0.797390705153168,0.809313354810688,0.303494313670563,0.781571939409812,2560000000,340000000,0.464448973771839,0.000448044804480448,0.347909707460269,0.176941553242594,0.176941553242594,0.176941553242594,0.217452963978444,0.329419254438707,0.0892659981547862,0.105121732757919,0.173382541236725,0.0220307536824975,0.84796940913379,0.689175697320685,0.689175697320685,0.217567912852833,8210000000,0.000441942107729964,0.263765142861583,0.383266271748445,0.00474507099821841,0.00181849487265545,0.634049876029096,0.0220830027631111,0.209934395501406,0.790065604498594,0.00496041156257511,0.391385939523534,0.00536584771375646,0.105134593775954,0.172422894201041,0.40630044894115,0.230884557721139,0.00237793310541426,0.00265821866047298,0.00016929070443085,0.000191393930315966,0.0861290322580645,0.0512139594318699,0.396010945026119,0.039717069155975,0.727490486945931,0.189559499084322,0.348222162213975,0.0139128424205725,0.00251597325135559,0.0005487520184856,0.134353842560903,0.346301800871336,0.275979241021034,0.00610996598849798,0.608608170492419,0.728682590660786,0.33826012589316,0.0243089869933893,0.934160166367932,0.00226968474590563,0.00991643171717063,5550000000,2950000000,0.593903042969129,717000000,0.671570906951509,0.656429158453018,0.608608170492419,0.33826012589316,0.138303217061753,0.639440158532793,0.45884722370244,0.602680589154503,0.31345878205856,0.0598828173568685,0,0.798251653309564,0.00511281801062221,0.625595963277816,0.596165865178717,0.840404138611815,0.290794049682874,0.0287044730750305,0.56840441038225,1,0.0162395223447917
0,0.544776483205772,0.595290013083297,0.589378446383639,0.608743279666758,0.608743279666758,0.999134320183674,0.797626160624624,0.809504744912148,0.303592201729646,0.781777975018042,7740000000,2650000000,0.469305419256352,0.000282028202820282,0.147383338394574,0.218237748093211,0.218237748093211,0.218237748093211,0.257823579464877,0.343318950272335,0.0455858553775882,0.132073935347284,0.221962792799578,0.0220862224432263,0.84805034506942,0.689533022451236,0.689533022451236,0.217606180284447,8800000000,0.000682951530454752,0.264401551002013,0.384179054431653,0.0104380329546554,0.00924531527024144,0.630916014849112,0.0101177285950082,0.155606614868337,0.844393385131663,0.00508026655416426,0.377243151719032,0.00536584771375646,0.132085918543489,0.209388432244929,0.398830153947561,0.109445277361319,0.00109360575411117,0.00578523335197701,0.000208269602516508,8930000000,0.0380645161290323,0.0143941953204177,0.400262318807806,0.0212710324662651,0.801390650397757,0.398524900476934,0.436699067212313,0.274622199299318,0.0092472738606045,0.0184514864575393,0.0786731725239015,0.352144077912735,0.277122770327233,0.00342954117099777,0.475089270982802,0.736338264768721,0.330552285141871,0.018709608234,0.941744734089452,0.00271509421583299,0.0110293837538422,0.000176964028916,0.000166517140109347,0.593969813436513,0.000308421782833089,0.671650998899491,0.574096514286741,0.475089270982802,0.330552285141871,0.127198899286275,0.733590502971877,0.474144701702209,0.62239358869631,0.33235679277095,0.0279832151369483,0,0.827285417111737,0.00084012967695294,0.624980059140864,0.608745004050746,0.843095787886632,0.282116959795556,0.0268769861993932,0.565536906463957,1,0.0232504462736908
1,0.410178910934529,0.457860880941997,0.45146956475186,0.585724787039306,0.585724787039306,0.998728402779142,0.797021751132974,0.808970545193583,0.30338530746156,0.781204359533821,0.000114248855979257,0,0.461826996468802,0.000574057405740574,0,0.15334372761367,0.15334372761367,0.15334372761367,0.177271438025905,0.318773431421094,0.023201294674592,0.070108297369921,0.139941251788808,0.0217624808385853,0.848004324519975,0.689287563400396,0.689287563400396,0.217580011626304,4700000000,0.000338880509484637,0.263632266436658,0.377472895942774,0.00358938037634828,0.001290102022865,0.630043081601622,0.022636536900756,0.211446019892977,0.788553980107023,0.00500507214644801,0.386486401853794,0.00625974943940723,0.076489651016985,0.146640524847297,0.406572412693607,0.0869565217391304,0.00198634514522232,0.00318422659328742,5250000000,0.000158864527139735,0.0359677419354839,0.00999074658872259,0.384206598674838,0.00714173086696553,0.691240549407366,0.126628512086435,0.351526367160625,0.00813908506831667,0.00122885966462673,0.00024525578358206,0.176007462715116,0.341708154625855,0.276441365530082,0.00644951195102723,0.795916207909659,0.723438999824976,0.342277436052199,5450000000,0.90828114098827,0.00188771289053196,0.0272221122024725,0.000136327732534153,4710000000,0.593851736582855,892000000,0.671565819386761,0.284550101289883,0.795916207909659,0.342277436052199,0.110996307210657,0.6352814045386,0.458344648359399,0.571779424889543,0.31209579021358,0.0777503376545122,0,0.741395071548229,0.00391194092309622,0.622111772374121,0.585726201014161,0.831285035651199,0.291195553817604,0.0266353697150104,0.564287128586575,1,0.0160934552440558
1,0.447959830351484,0.54502834714348,0.491782215322019,0.594423384597645,0.594423384597645,0.998900221504032,0.797397068814559,0.80932142704626,0.303681872025744,0.781414886381467,8190000000,34000000,0.461691116646956,0.000586058605860586,0.0873570199412896,0.145548017361257,0.145548017361257,0.145548017361257,0.196085846648388,0.318313645044918,0.0276177080024805,0.0874521618760687,0.171650222188747,0.0219740364795757,0.84735675468732,0.690044657562262,0.690044657562262,0.217544724090076,4490000000,0.000377135577307902,0.264033226876782,0.376746395439812,0.00518313515402448,0.00174862474375754,0.633759126587307,0.0325062238393566,0.231883181667019,0.768116818332981,0.00491444397531365,0.393995074740037,0.00536584771375646,0.087604019085772,0.170605535027524,0.413007101871191,0.107946026986507,0.00142432511945462,0.00443861888761277,7050000000,0.000118770146480659,0.0606451612903226,0.0110570920787862,0.389701725424572,0.0103970379942153,0.73281389476316,0.262856632259575,0.462086666994841,0.00619274374628449,0.00286274413372145,0.000201025649581243,0.163348526696686,0.341270758675792,0.275339319012697,0.00634578045353332,0.672444568349843,0.728606008830956,0.345751502800483,0.00741266560096215,0.929396074527014,0.00225009526865514,0.0255786113390437,0.000142082620390688,8110000000,0.593899658662613,538000000,0.671571033459974,0.471796825185696,0.672444568349843,0.345751502800483,0.125620222752239,0.641048551582168,0.459065549849621,0.569217289671399,0.313770805031934,0.0550760795105277,0,0.79896306038875,0.00324148290694856,0.622444281245352,0.594421588530521,0.840674820089684,0.298353554569027,0.0296453278452738,0.568835712760503,1,0.0143209629318306
1,0.392385316628479,0.432621020497165,0.45146956475186,0.555939117023883,0.555939117023883,0.998291056529169,0.796273052536313,0.808448584025723,0.30299230503176,0.780788077780407,7400000000,0,0.45909430227389,0.000404040404040404,0,0.148919135308247,0.148919135308247,0.148919135308247,0.189467712962088,0.31463535403551,0.00721448341576297,0.0726325217816139,0.141146343300444,0.0210508213793545,0.847667875717789,0.688957476231993,0.688957476231993,0.217556345018407,5280000000,0.000355100857876758,0.263112416563707,0.370468685965501,0.00181715501667702,0.000237683206340215,0.630244448706182,0.015153338987224,0.18496236055265,0.81503763944735,0.0049409455546604,0.385771769447731,0.00536584771375646,0.0726545833536893,0.140140260915466,0.396232431208577,0.0449775112443778,0.00263763911010114,0.00239777642101128,7810000000,3400000000,0.0196774193548387,0.0148407091344388,0.358822731281518,0.0535167384882666,0.676950978148855,0.076693922168502,0.131134124205397,0.0015804163980357,0.00107122123906621,6730000000,0.12435470129384,0.336213957649042,0.276867217127903,0.00228374474179073,0.638589875262517,0.723862374389566,0.334885897383493,0.039682851219343,0.894696163467435,0.00163397889170314,0.0192827513982006,0.000105636518504561,6400000000,0.593753305111008,358000000,0.671568937058242,0.693786158196553,0.638589875262517,0.334885897383493,0.124468175985545,0.641011726256115,0.459008685109767,0.538181887273922,0.314092210351422,0.142964133523744,0,0.728648940545382,0.00138803921999996,0.625401791018298,0.555935806436923,0.831773760705652,0.285768371069643,0.0267046196089983,0.564708965151818,1,0.0189628441232237
